time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-2.11564765175,1.75130239671,21.8231299672,0.16310207026,0.0376833035916,0.0,-1.5390782629,2.06447456958,5.26372874207,0.100015077134,-0.00373556252111,0.0,462.7835030916087,463.73892648897,465.14854217174314,464.2874752572718
3.780000000000003,-2.20882887092,1.87843079619,22.141322594,0.168799556436,0.037643337475,0.0,-1.56694388985,2.1736067941,5.34210175527,0.082211603177,0.00485789887555,0.0,462.78180422123705,463.45785304563634,461.2743950667344,459.87326732577657
3.840000000000003,-2.30359945375,2.01182552294,22.4619493085,0.174023842471,0.0379635670274,0.0,-1.59210968356,2.27327250312,5.3452478224,0.0953472708867,0.00627889640681,0.0,438.74672294690214,438.8646141358661,439.2806246714452,440.3750261007592
3.900000000000003,-2.39983222555,2.15102950928,22.7812865021,0.179883289232,0.0386642575817,0.0,-1.61571013615,2.36730717893,5.29934354033,0.101914934999,0.0207351365521,0.0,422.8596581227428,424.10330056221875,423.4305791079286,424.0039723198604
3.960000000000003,-2.49769633336,2.29688415736,23.1028784849,0.185924811789,0.0402326000092,0.0,-1.64655786067,2.49497443611,5.41951765089,0.0981288187462,0.0352016131968,0.0,475.58023621431124,476.6872659271174,476.51971754211934,476.23816679981917
4.020000000000002,-2.59732459497,2.44994337025,23.4286194796,0.191670231133,0.0425795784481,0.0,-1.67458524827,2.60742905295,5.43815387166,0.0905368510546,0.0459764212902,0.0,447.30007026034457,448.17758666312056,445.84154841930905,445.22847000097846
4.080000000000001,-2.69873625046,2.61008849643,23.7567101218,0.19762494125,0.0451947661007,0.0,-1.70605103562,2.73114768805,5.49760208024,0.112595514168,0.0383194473681,0.0,459.7645105805339,459.15832703954567,460.2336109477451,461.9844026562066
4.14,-2.80233490275,2.77883535,24.0936458221,0.204286116734,0.0469557793027,0.0,-1.74744764296,2.89422291091,5.73196984244,0.107668345296,-0.00240735549307,0.0,514.3659345369718,511.473239913971,513.2827001184027,512.9419491614786
4.199999999999998,-2.9081314356,2.95612633819,24.4379236967,0.210538074402,0.0466622981766,0.0,-1.77908961074,3.01593752978,5.74359525794,0.0961648000793,-0.010390731547,0.0,450.0509070395621,449.4042178276125,450.34888235118717,449.4265060632941
4.259999999999997,-3.01568136556,3.14018005078,24.7799002881,0.216476938489,0.0457406833405,0.0,-1.80588547262,3.11962584345,5.65583657451,0.104086486802,-0.0278343074127,0.0,418.3874095580536,416.8655862631548,417.3261750920431,418.0263018631546
4.319999999999996,-3.12515746967,3.33210251302,25.1236909962,0.222538404265,0.0445856087642,0.0,-1.84314055092,3.27817474589,5.80270770159,0.0940694632418,-0.00604335284278,0.0,489.8654517378319,491.48350362662364,492.73062144186923,491.99708056882315
4.379999999999995,-3.236711366,3.53295635356,25.4731888325,0.228060331337,0.0444659191785,0.0,-1.87529754519,3.41730054713,5.84664639076,0.0876131723327,0.00507299964372,0.0,462.3073182720294,463.182619161248,462.9914390290846,462.4898356398144
4.439999999999993,-3.35007760913,3.74163301341,25.8226685522,0.233539298639,0.044739556792,0.0,-1.90361869492,3.53895054904,5.80260996927,0.0978447451307,0.00351561445888,0.0,435.47390488332684,435.3434963651485,435.56256571241585,436.42475052508615
4.499999999999992,-3.46513844533,3.95761957291,26.1692165903,0.239501276909,0.045057208113,0.0,-1.93178399201,3.66100578553,5.74895311675,0.102245694477,0.00863324424705,0.0,432.09645079227244,432.52768378098057,432.8539485364363,433.2330130681776
4.559999999999991,-3.58203471195,4.18172518559,26.5154418161,0.245588382465,0.0450510026168,0.0,-1.96478816445,3.80954388527,5.79125592834,0.0998160012297,-0.0300431733118,0.0,464.5351083446249,461.49163897020173,464.64305810096425,464.46091222057686
4.6199999999999894,-3.70092876507,4.41496149596,26.8646607822,0.251195068144,0.043219827236,0.0,-1.99816813999,3.96532180478,5.84867328935,0.0759785277649,-0.0314896920179,0.0,470.45769897402903,470.34540887561786,470.0402312119965,468.195501519983
4.679999999999988,-3.82162352762,4.65663601968,27.2134474517,0.255804872811,0.0414425412086,0.0,-2.02488098919,4.09078843057,5.77765715743,0.0784800436595,-0.0261253351676,0.0,429.46771339107636,429.9222845119652,429.6911310128941,429.9080875578738
4.739999999999987,-3.9440055344,4.90654627826,27.5604636021,0.260110922435,0.039514843886,0.0,-2.05437595793,4.23976437032,5.78914743671,0.0528974966069,-0.0481873232991,0.0,458.11934379177166,456.3608685644995,456.9765832803504,454.9359164274355
4.799999999999986,-4.06823346739,5.16617190036,27.9108841217,0.263368508817,0.037071729524,0.0,-2.08627493394,4.41440319819,5.89064376922,0.056946661822,-0.0288883231284,0.0,484.6623441516045,486.1101967282288,484.8129517824863,485.1188468180805
4.859999999999984,-4.19416713579,5.43514075717,28.2630256018,0.266618829236,0.0353545167363,0.0,-2.11139742725,4.55136610359,5.8473720385,0.0479506048775,-0.0280893977127,0.0,440.82408527864726,440.8898815681515,442.6166168487226,441.8773844200929
4.919999999999983,-4.32155140309,5.71210123147,28.6116475399,0.269747457849,0.0335443278578,0.0,-2.13464153069,4.68079199523,5.77352339216,0.0594293815932,-0.034693299308,0.0,431.77669182838036,431.2187098290435,430.8082508612163,431.7798356793115
4.979999999999982,-4.45037833778,5.99742499284,28.9579089803,0.273727090583,0.0322163714188,0.0,-2.15946211969,4.83012019427,5.7682278922,0.0774198826907,-0.00457365075026,0.0,451.3544286446674,453.77920952632866,454.0692438579168,455.5136475898361
5.0399999999999805,-4.58071194512,6.29201948237,29.3047861112,0.278563292985,0.0319574327789,0.0,-2.18496934253,4.98985337999,5.79378247393,0.0863083174924,-0.00380452966758,0.0,464.0793610861389,464.1398240463864,463.9563932534428,464.65880270094294
